,content,source,per,org,loc
4066,据悉，国家邮政局面对末端收费乱象的再次出手，已成为过去一个月物流领域的“大事件”,经济,[],[国家邮政局],[]
4067,今年4月以来，国家邮政局在全国范围统一安排开展快递末端服务违规收费整改工作，并取得一定成效，并在近期向全系统全行业下发《快递末端服务违规收费清理整顿工作方案》,经济,[],[国家邮政局],[]
4068,周三（9月4日）上海原油价格收涨,经济,[],[],[上海]
4069,但美国财政部3日对伊朗空间局及其两个附属研究机构实施制裁，而伊朗总统鲁哈尼表示，永远不会答应美国的双边谈判邀约，欧洲将还有两个月时间可以满足伊朗的要求，不太可能很快与欧盟就挽救2015年核协议达成协议,经济,[鲁哈尼],"[美国财政部, 伊朗空间局, 欧盟]","[伊朗, 美国, 欧洲, 伊朗]"
4070,伊朗强硬的表态令中东地缘风险下降的可能性降低，再度提振油价，且亚洲股市大幅走高，改善了油价的负面情绪,经济,[],[],"[伊朗, 中东, 亚洲]"
4071,中国及海外消息【8月财新中国服务业PMI升至52.1，创三个月新高】财新：中国8月服务业新订单总量增速保持强劲，新订单指数创四个月以来最高,经济,[],[],"[中国, 中国, 中国]"
4072,（汇通财经APP）【俄罗斯能源部长诺瓦克：俄罗斯与沙特建立了牢靠的能源关系，将继续与沙特能源大臣法利赫进行合作】目前美国原油产量平稳，近期沙特阿拉伯在原油管理方面发生的改变不会伤害俄罗斯与沙特之间的合作，将在俄罗斯总统普京访问沙特前先行访问，准备好举行天然气三方会谈，将在9月与欧盟、乌克兰举行有关天然气的三方会谈（汇通财经APP）【据外媒，伊朗给欧盟两个月时间来挽救2015年达成的核协议】伊朗总统鲁哈尼：永远不会答应美国的双边谈判邀约，伊朗今天不太可能与欧洲达成协议，明天也不太可能与欧盟达成协议，第三步削减核协议的行动将为促进与原子相关的工作，欧洲将还有两个月时间可以满足伊朗的要求，不太可能很快与欧盟就挽救2015年核协议达成协议,经济,"[诺瓦克, 法利赫, 普京, 鲁哈尼]","[欧盟, 欧盟, 欧盟, 欧盟]","[俄罗斯, 俄罗斯, 沙特, 沙特, 美国, 沙特阿拉伯, 俄罗斯, 沙特, 俄罗斯, 沙特, 乌克兰, 伊朗, 伊朗, 美国, 伊朗, 欧洲, 欧洲, 伊朗]"
4073,（汇通财经APP）【数据显示，8月份委内瑞拉原油出口量跌至年内新低】主要由于其第二大客户在美国发起强劲制裁后暂停对其购买原油,经济,[],[],"[委内瑞拉, 美国]"
4074,（汇通财经APP）【美国对伊朗航天机构实施制裁】①美国财政部3日对伊朗空间局及其两个附属研究机构实施制裁，理由是其开发的发射装置可用于发射弹道导弹,经济,[],"[美国财政部, 伊朗空间局]","[美国, 伊朗]"
4075,伊朗曾进行过数次航天发射活动,经济,[],[],[伊朗]
4076,美国认为运载火箭与弹道导弹技术相通，多次表示反对伊朗进行卫星发射活动,经济,[],[],"[美国, 伊朗]"
4077,这些公司一道生产了很大一部分美国石油，它们的困境预示着整个美国页岩油行业面临更大的危机；⑤大量企业的破产并非由低油价所致,经济,[],[],"[美国, 美国]"
4078,本次增持完成后，吉林省亚东国有资本投资有限公司持有5077万股，占公司总股本的10%,经济,[],[吉林省亚东国有资本投资有限公司],[]
4079,香港本地地产股自低位大幅反弹，零售股亦造好,经济,[],[],[香港]
4080,重磅蓝筹股普涨，腾讯涨3.7%,经济,[],[腾讯],[]
4081,对于目前猪肉价格上涨带来的通胀压力，汪涛认为是暂时性的，不会一直持续下去,经济,[汪涛],[],[]
4082,瑞银对今年CPI全年的预测是2.4%，“有的月份会比较高，比如今年12月份会接近3%的水平，但是总体是可控的,经济,[],[瑞银],[]
4083,野村量化分析师MasanariTakada在接受彭博采访时表示，市场现在的模式让人想起2008年6月：在大崩盘之前，股市在2008年7月至8月发生了一次安慰性反弹,经济,[彭博],[],[]
4084,在给客户的研报中，Takada称，追踪趋势的CTAs基金“可能已经开始试探性的做空标普500股指期货”：很明显，美国经济增长势头正在放缓，而ISM制造业指数的结果并不足以缓解市场参与者的担忧,经济,[],[],[美国]
4085,美联储的这一举措可能推动股市反弹，尤其是由于它可能对CTA的美国股票空头头寸造成抛盘压力,经济,[],[美联储],[美国]
4086,但历史经验已经表明：美联储预防性降息通常与经济衰退相伴，最近三次衰退均发生在加息周期结束，开始降息后的三个月内,经济,[],[美联储],[]
4087,Takada预测称，美联储可能决定现在不采取行动，如果真的是这样，投资者可能将被迫减少股票敞口，这将导致2018年12月的熊市重演,经济,[],[美联储],[]
4088,原标题：一年内到期债务超150亿，福耀玻璃海外扩张有喜有忧,经济,[],[福耀玻璃],[]
4089,在“粗制滥造”成风的内地汽车工业体系中，它埋头苦干苦干30多年，跻身国际汽车顶级配件供应商，这就是福耀玻璃（03606-HK，600660-SH）,经济,[],[福耀玻璃],[]
4090,不埋头苦干20年，制造业出不了精品套用东风汽车集团董事长竺延风的一句名言：干汽车工业，要耐得住寂寞20年；福耀集团创始人曹德旺，1976年进入玻璃行业，这一干就是43年,经济,"[竺延风, 曹德旺]","[东风汽车集团, 福耀集团]",[]
4091,从开始的学习做玻璃，到后来经住其他诱惑，坚持下来专注做汽车玻璃，做到行业顶尖，曹德旺可谓是内地汽车工业“埋头苦干20年”的标杆型企业家,经济,[曹德旺],[],[]
4092,所幸的是，福耀集团的崛起为这种局面的打破提供了无限的可能,经济,[],[福耀集团],[]
4093,半年负债新增数十亿这一点可以从福耀集团2019年半年报上看出一二：2019年上半年，福耀集团实现营收102.87亿元，同比增长仅为2%；实现归属上市公司股东的净利润为15.06亿元，同比下降了近20%,经济,[],"[福耀集团, 福耀集团]",[]
4094,值得注意的是，2019年上半年，福耀集团销售成本支出增加了5.79亿元，同比上涨了9.72%,经济,[],[福耀集团],[]
4095,而除了成本增加外，福耀集团海外布局还遇到了诸多其他的问题,经济,[],[福耀集团],[]
4096,据了解，目前福耀玻璃在美国、俄罗斯、日本等8个国家和地区建立了现代化的生产基地和商务管理机构,经济,[],[福耀玻璃],"[美国, 俄罗斯, 日本]"
4097,而随着近年来卢布持续贬值，尽管对于项目本身影响有限，但是对于福耀集团全球化的资产配置而言，无疑是一笔较大的损失,经济,[],[福耀集团],[]
4098,而持续的海外投资建厂也为福耀集团带来了不小的债务压力,经济,[],[福耀集团],[]
4099,另一方面，截至2019年6月，福耀集团货币资金规模约为83.98亿元，短期内企业资本压力较大,经济,[],[福耀集团],[]
4100,相比之下，截至2018年年底，福耀集团的一年内到期的短期负债约为109.42亿，而福耀集团的资金规模仅约为63.58亿，福耀集团的流动资金更为紧张,经济,[],"[福耀集团, 福耀集团, 福耀集团]",[]
4101,福耀集团目前面临着一个两难的局面,经济,[],[福耀集团],[]
4102,当然，这种局面的出现与眼下内地汽车市场的“下行”大环境有关，甚至可以说是福耀集团的一项无奈之举,经济,[],[福耀集团],[]
4103,2019年前六个月，福耀集团实现营收约102.87亿元，其中汽车玻璃营收约为92.10亿元，占比达到了89.53%,经济,[],[福耀集团],[]
4104,然而，根据中国汽车工业协会所披露的数据，2019年上半年，内地汽车产量约为1213.2万辆，同比下降13.7%；乘用车产量约为997.8万辆，同比下降15.8%,经济,[],[中国汽车工业协会],[]
4105,在收购完成后，福耀集团还将对SAM进行升级改造，提升企业产能和效率,经济,[],[福耀集团],[]
4106,而福建三锋集团主要从事于汽车关键零部件制造及关键技术研发，金属制品模具设计、制造，大型精密仪器开发与制造等,经济,[],[福建三锋集团],[]
4107,在最近披露的2019年半年报中，福耀玻璃也着重强调了要实现“推动产业纵深整合”,经济,[],[福耀玻璃],[]
4108,结语：没有埋头苦干20年，就不会有福耀玻璃品牌的蜚声海外；但如果不能及时拓新，福耀集团也没有多少可以增长的空间,经济,[],"[福耀玻璃, 福耀集团]",[]
4109,至于福耀集团能否走出眼下的两难困境，还要看后期福耀集团能否顺利地完成海外布局和产业拓新，尤其是后者，意义更大,经济,[],"[福耀集团, 福耀集团]",[]
4110,　　而由于各种原因，部分加拿大家庭欠债严重，已经不堪重负：几乎11%的家庭的上述比率已经高达350%,经济,[],[],[加拿大]
4111,光迅科技:董事、高管减持股份进展公告时间：2019年09月04日17:23:31&nbsp中财网原标题::关于董事、高管减持股份进展公告武汉股份有限公司关于董事、高管减持股份进展公告本公司及董事会全体成员保证公告内容真实、准确和完整，并对公告中的虚假记载、误导性陈述或者重大遗漏承担责任,经济,[],"[光迅科技, 武汉股份有限公司]",[]
4112,2、公司高管吕向东严格遵守预披露公告披露的减持计划，不存在违反已披露的减持计划的情形,经济,[吕向东],[],[]
4113,　　随着日本安倍政府许下未来三年对非洲投资的新承诺，非洲这片投资热土又成为各方瞩目的焦点,经济,[],[日本安倍政府],"[非洲, 非洲]"
4114,　　对于非洲而言，三年累积接受超过200亿美元的外资，并不是个巨大数目,经济,[],[],[非洲]
4115,毕竟，凭借着自然资源禀赋和人口优势，非洲向来不缺外国投资,经济,[],[],[非洲]
4116,紧随其后的是英国以及法国,经济,[],[],"[英国, 法国]"
4117,而日本即便在2016年也未能挤进非洲地区FDI前十的来源地,经济,[],[],"[日本, 非洲]"
4118,　　美企遭遇融资难　　美国经济分析数据局（BEA）的数据显示，近20年来，美国对非洲直接投资累计达7458.7亿美元,经济,[],[],"[美国, 美国, 非洲]"
4119,　　二战结束，美国企业即开始进入非洲，便在油气、矿产资源开采勘探、社会性基础设施（如教育、医疗）行业抢占先机,经济,[],[],"[美国, 非洲]"
4120,美国商务部统计显示，截至2015年底，美国对非直接投资的前三大行业是采矿、控股公司（非银行）和制造业，分别占66%、14%和7%,经济,[],[美国商务部],[美国]
4121,通用电气也2012年签订了一项协议，未来十年将在尼日利亚投资100亿美元建设发电厂,经济,[],[通用电气],[尼日利亚]
4122,据美媒报道，美企在非洲的投资项目近些年并不顺利,经济,[],[],[非洲]
4123,美媒认为，这一事件标志着美国在非洲的投资遇挫,经济,[],[],"[美国, 非洲]"
4124,虽然美国政府通过OPIC加大对企业投资包括非洲在内新兴市场的融资，但给出的融资级别仅仅在2~5亿美元，并不能满足非洲国家在相关项目中对资金的需求,经济,[],[美国政府],"[非洲, 非洲]"
